x,y,z,q1,q2,q3,q4,dx,dy,dz,dq1,dq2,dq3,dq4
-0.5373576400280702,0.5322363249174994,0.10066783195234613,2.36098254635398,0.44599371646678226,0.1710620147143521,-1.2550063832427043,0.006906244860978683,-0.023858662039976664,-0.03985993051096616,0.016457413320305925,0.0275844282797561,0.08848198380369968,-0.09434177733926585
-0.5295012386248951,0.5055777784755132,0.05782694309976209,2.379303065650626,0.4737980925188152,0.27230322059967366,-1.3621401529734967,-0.03469963487962635,-0.06200518534491012,0.007826628534996813,0.09602244304935192,4.388381255215901e-06,0.0231504743157267,-0.07677603339246586
0.3665982399312057,0.43775497352787585,0.2733980226094767,0.8736330030091806,-0.9506581944410976,0.6671877101874051,1.4838063929385672,0.012766553396484692,-0.042759564657522675,-0.040422144570070595,-0.06805238039037642,-0.0006965873663554722,0.10546821662470296,0.0017344844019442363
0.38091288026636905,0.3876934438457129,0.22624987082359244,0.7942198286295521,-0.9511660065937738,0.790584293444314,1.4850708320752306,-0.0009702062345988693,-0.03477771126544993,-0.03426692991334865,-0.04568376378634109,3.364209508083249e-05,0.09592695761111858,-8.376769799611772e-05
0.3793827022063553,0.34832889084712293,0.18767451512539124,0.7427507980062642,-0.9511414814706906,0.8990986707614469,1.485009765425343,0.02263652290461371,-0.051971833465312256,-0.01787112936914728,-0.10751070374746141,-2.5748246913481765e-06,0.053654815090514285,6.411454965382646e-06
0.40533425258484984,0.28786695676984075,0.16733256052591808,0.6175365049204474,-0.951143358483949,0.9603767397146402,1.485014439379351,0.023266031494669437,-0.046271338708280485,-0.005419057657574861,-0.10424720387973996,1.2444047936543967e-07,0.016915313911372687,-3.0964341468653345e-07
0.4313859748006854,0.23537500331093159,0.16131386186222238,0.4994781367302241,-0.951143267732772,0.9791808149106688,1.485014213649239,0.012262499361626766,-0.048301145208643176,-0.009923541990500107,-0.10043024713167431,-5.924340240603954e-09,0.03178076309038824,1.4959796290625604e-08
0.4448223332392018,0.18051175206575126,0.15001989734376875,0.3855018553277847,-0.9511432720187687,1.0154321881130184,1.4850142245569211,-0.011093766190625465,-0.033542340940000914,-0.019795946569478473,-0.05879353953957589,5.361189270303157e-10,0.06713040406626591,-1.1489107443196644e-09
0.4314048574507027,0.1421610549354068,0.12713836754901786,0.3183241015316718,-0.9511432715959559,1.0935095983722198,1.485014223716798,-0.016567582815259274,-0.041258607300768274,-0.020628084886525594,-0.07972369261979192,5.2756687907162814e-11,0.07740784646591581,5.239164657666606e-11
0.41222204083206665,0.09550039674556701,0.103897220079918,0.22765601398298427,-0.951143271527649,1.181335832618176,1.4850142237532835,-0.030868164807786536,-0.04300516676329766,-0.023282482058505083,-0.09086082810108631,6.885758629948668e-11,0.1012213430902289,-1.3731682457773786e-11
